ID;LOCATION;NAME;AREA
4665952;"40.784174;-74.00919900000001";Christopher Columbus Discovers America 1942;Manhattan
4682154;"40.763608000000005;-73.996063";Big Factory For The 11th;Manhattan
4663709;"40.753409999999995;-73.88956499999999";Travers Park;Manhattan
4634886;"40.676331999999995;-74.011641";Anonymous Guestbook Graffiti;Manhattan
4631558;"40.683066;-73.975984";Barclays Center;Manhattan
3268592;"40.896766;-73.972876";We Shall Never Forget;Manhattan
121610;"40.86454;-73.82222399999999";US Post Office;Manhattan
3737867;"40.690608000000005;-73.826161";All Saints Church;Manhattan
4665004;"40.765381000000005;-73.81199600000001";Vase of Doom;Manhattan
4631983;"40.683434000000005;-73.99254400000001";Roux Roux Mural;Manhattan
4650965;"40.860237;-74.067306";Fountain at Holiday Inn;Manhattan
4680195;"40.715284999999994;-73.97944299999999";Sidney Hillman Playground;Manhattan
4664571;"40.739232;-73.87759899999999";The Reformed Church of Newtown;Manhattan
4677083;"40.757463;-73.82939599999999";Babies and Cream;Manhattan
4674199;"40.773528000000006;-73.960094";Lenox Hill Hospital Clock;Manhattan
1359266;"40.649498;-73.83724400000001";Greek Mosaic;Manhattan
4635432;"40.660993999999995;-73.979325";Prospect Park - 15th St Entrance;Manhattan
4676836;"40.711144;-73.853673";North Forest Park Library of 1947;Manhattan
3373535;"40.68266;-73.881332";St Peters Lutheran Church;Manhattan
2824704;"40.905158;-73.836565";Faith Christian Assembly;Manhattan
4680299;"40.726235;-73.952286";Greenpoint Ave Clock;Manhattan
2824490;"40.95594;-73.825201";In Memory of Millie Cooper;Manhattan
4679922;"40.714842000000004;-74.008567";Fierce Cat Mural;Manhattan
4675738;"40.784310000000005;-74.10506000000001";Kearny Generating Station;Manhattan
2822426;"40.927955;-73.883107";New Testament Church;Manhattan
3265737;"40.908955;-73.903317";Saint Margaret of Cortona;Manhattan
4672883;"40.775147000000004;-73.99206000000001";Just Wires Sculpture;Manhattan
4668008;"40.771347;-73.88566";9/11 WTC Artifact;Manhattan
4674403;"40.778982;-73.96665300000001";King Jagiello Statue;Manhattan
4649730;"40.936142999999994;-74.13221300000001";Fair Lawn Police Memorial;Manhattan
4630628;"40.695676000000006;-74.09364599999999";Statue Of St. Ann;Manhattan
4672010;"40.836687;-73.948849";Fort Washington Park;Manhattan
4683583;"40.720149;-73.88479000000001";Compass;Manhattan
4668379;"40.79287;-73.93995000000001";St Ann Roman Catholic Church;Manhattan
4676378;"40.702727;-73.81729899999999";Jamaica-Van Wyck Subway Station;Manhattan
49084402;"40.84243;-73.93849300000001";FREE TEAM PHONE SKIN;Manhattan
3267796;"40.883077;-73.89236199999999";The Van Courtlandt Gardens;Manhattan
4630574;"40.677906;-73.99784000000001";Maria S.S. Addolorata Patroni Di Mola Di Bari;Manhattan
4685040;"40.765802;-73.831267";The Lion of Offering;Manhattan
4675016;"40.774458;-73.943342";John Finley Walk;Manhattan
4672657;"40.739953;-73.882865";Demonic Pig Monster;Manhattan
4675766;"40.713478;-73.859392";Imperial Crown Sculptures;Manhattan
3266466;"40.933512;-74.049227";In Loving Memory of James Schreiber;Manhattan
3264548;"40.896291;-74.008539";Votee Park;Manhattan
4675305;"40.78819;-73.954126";Saint Nicolas Patriarchal Cathedral;Manhattan
4629613;"40.651087999999994;-73.94162";Assemblee De Apostolique;Manhattan
4680658;"40.717856000000005;-73.991344";Chicken Rider Mural;Manhattan
4634436;"40.643294000000004;-74.101424";Playhouse;Manhattan
4684766;"40.717838;-73.987143";Square Occupations;Manhattan
4675354;"40.792683;-73.94695899999999";Church of the Good Neighbor;Manhattan
4634766;"40.640924;-73.994172";Fort Hamilton Pkwy D Train;Manhattan
4663407;"40.765992;-73.89719";St. Michael's Cemetery;Manhattan
4630320;"40.62913;-74.022245";Brooklyn Mission of Staten Island Chinese Christian Church;Manhattan
3644092;"40.862196999999995;-73.899999";Game World;Manhattan
3264447;"40.90929199999999;-74.004161";Albert Otten Entry Plaza;Manhattan
3263540;"40.872841;-74.02668100000001";Trinity Lutheran church;Manhattan
4679261;"40.71523;-73.985973";Oriole Gate;Manhattan
4631564;"40.684952;-73.977755";Atlantic Terminal;Manhattan
4678210;"40.824283;-73.95456";Riverside Park Hidden Castle;Manhattan
2824881;"40.947868;-73.88676699999999";For the Boys of the Sixth Ward;Manhattan
1356864;"40.642978;-73.78902400000001";AirTrain - Terminal 1;Manhattan
4631043;"40.692406999999996;-74.000985";Slide Mountain;Manhattan
620361;"40.872169;-73.850621";Emmaus Bible Chapel;Manhattan
2824534;"40.95096;-73.817779";Eastchester Fire Deptartment Headquarters;Manhattan
4681178;"40.700221;-73.95368500000001";Congregation Zichron Moshe Menachem;Manhattan
4629405;"40.652846999999994;-74.008796";Gonzalo Placencia Playground;Manhattan
4649584;"40.88167;-74.081967";Billiards Cafe Icon;Manhattan
4631391;"40.671183;-73.974478";Congregation Beth Elohim;Manhattan
4667440;"40.73453;-73.990456";Metronome;Manhattan
