ID;LOCATION;NAME;AREA
49422339;"48.838829;2.4362610000000005";Chemin De La Prairie;Paris
2496746;"48.802831;2.364191";La Poste Avenue De Paris;Paris
2489374;"48.89069;2.33449";Entree Interdite du bien 62;Paris
2500104;"48.805013;2.485171";Lierre De Rue;Paris
2500474;"48.807704;2.49286";Blason Saint Maurien;Paris
2486403;"48.83917;2.370702";Dragon Sculpture du 13e;Paris
2495091;"48.907984;2.3787999999999996";Graff Force;Paris
3540558;"48.697238;2.216124";Chapelle St Sébastien;Paris
2500606;"48.794956;2.197125";Allee De Velizy;Paris
2508274;"48.901717000000005;2.307654";Femme Souriante;Paris
2493619;"48.874309000000004;2.366125";Chapelle de L'hôpital Saint Louis;Paris
2504029;"48.892431;2.287704";L'essor, Mairie de Levallois-Perret;Paris
2498248;"48.839685;2.234952";Statue Des Femmes;Paris
2506969;"48.889025999999994;2.362928";Halle Pajol Bibliothèque;Paris
2504805;"48.792705999999995;2.336223";Théâtre De Cachan;Paris
3540478;"48.679294000000006;2.401669";Aire de jeux Albert Einstein;Paris
2286768;"48.716419;2.491266";La Fontaine;Paris
2494397;"48.842407;2.366347";Gare d'Austerlitz, Paris;Paris
